Id,SSN,Age,Salary,COVID Test Result,Pre-Existing Conditions,Recovery Time
0852,570-28-6676,37,42000,0,none,0
0773,545-88-5316,38,69000,1,high blood pressure,6
0705,851-22-7010,45,63000,0,none,0
0867,547-26-1511,33,90000,0,none,0
0709,862-53-0724,51,102000,1,asthma,6
0312,877-16-4417,35,44000,1,asthma,3
0071,181-75-0368,23,49000,0,none,0
0726,668-51-5056,40,87000,0,asthma,0
0691,032-76-6247,55,60000,1,asthma,3
0246,214-20-5528,58,75000,1,diabetes,7
0799,020-77-6543,19,92000,1,none,3
0627,108-81-3640,44,74000,0,diabetes,0
0668,352-63-7586,47,46000,1,high blood pressure,5
0675,226-14-2212,39,92000,1,none,5
0297,137-30-2766,30,72000,0,none,0
0832,242-54-2423,36,59000,0,high blood pressure,0
0516,777-57-5070,28,43000,0,none,0
0024,308-67-3803,51,48000,1,high blood pressure,6
0280,320-44-6834,21,92000,1,diabetes,6
0166,368-18-6407,37,92000,1,none,2
0266,553-53-0271,24,94000,0,none,0
0999,548-85-0033,54,101000,1,diabetes,6
0207,517-50-4382,58,85000,1,high blood pressure,7
0637,754-12-1383,45,91000,1,diabetes,3
0676,404-67-5658,36,99000,0,none,0
0168,745-71-2712,54,82000,1,high blood pressure,5
0353,035-41-3642,26,60000,1,none,7
0955,631-17-7552,40,42000,0,diabetes,0
0782,000-62-0045,38,91000,0,none,0
0606,551-00-3085,53,101000,1,none,4
0224,741-61-8537,32,52000,0,none,0
0188,481-80-2525,28,71000,0,high blood pressure,0
0383,882-70-8623,35,62000,0,none,0
0837,175-86-6785,26,46000,0,diabetes,0
0917,866-54-5208,57,75000,1,high blood pressure,5
0413,064-55-8470,19,79000,1,none,2
0139,114-35-6663,33,89000,1,none,5
0974,244-50-1580,53,45000,1,high blood pressure,3
0252,602-85-5034,19,51000,0,none,0
0105,473-75-1423,47,70000,1,high blood pressure,7
0064,357-25-8674,32,48000,1,none,4
0193,602-62-8483,44,85000,1,none,4
0895,147-68-4551,45,74000,1,high blood pressure,5
0294,484-02-0667,26,50000,0,none,0
0689,273-52-7642,45,60000,1,diabetes,7
0150,262-22-7548,20,59000,1,none,3
0840,053-05-6544,20,74000,0,none,0
0463,268-55-7236,40,73000,1,asthma,3
0529,751-45-1671,41,53000,1,diabetes,5
0942,720-36-6441,38,93000,0,none,0
0155,048-84-2606,47,85000,0,high blood pressure,0
0655,456-70-3847,21,91000,1,none,4
0864,314-82-6877,19,100000,0,asthma,0
0582,870-33-2658,51,72000,0,diabetes,0
0501,458-33-6522,54,44000,1,asthma,5
0599,150-64-5667,55,78000,1,high blood pressure,5
0195,040-15-1315,45,82000,1,diabetes,5
0586,467-57-3200,25,61000,1,none,4
0645,482-18-0841,56,72000,0,asthma,0
0403,131-38-0866,31,70000,1,none,4
0954,166-76-7558,49,57000,1,asthma,7
0172,077-03-7704,38,91000,1,high blood pressure,7
0004,631-15-7472,49,90000,1,diabetes,6
0822,352-64-1853,33,94000,0,none,0
0012,223-01-1243,39,43000,1,none,2
0703,415-57-6521,28,69000,0,none,0
0635,625-71-0123,47,53000,1,diabetes,6
0729,340-85-5038,58,100000,1,diabetes,7
0061,001-03-7460,50,89000,1,high blood pressure,7
0683,228-55-3611,35,59000,1,none,2
0233,252-81-7007,44,54000,1,high blood pressure,5
0156,342-10-6840,19,76000,0,none,0
0829,334-73-2554,19,89000,1,asthma,3
0615,624-65-4213,20,56000,0,high blood pressure,0
0295,001-40-0382,54,46000,0,diabetes,0
0113,776-48-6880,52,57000,1,asthma,6
0741,320-38-3031,23,78000,0,none,0
0916,780-03-2102,50,69000,0,high blood pressure,0
0262,484-50-3348,38,76000,0,none,0
0723,782-76-8666,18,72000,1,high blood pressure,7
0848,382-01-5811,18,87000,0,high blood pressure,0
0270,238-54-3627,46,85000,1,high blood pressure,7
0787,757-86-4435,49,101000,1,diabetes,6
0603,470-50-0388,51,86000,1,diabetes,5
0623,471-53-1427,42,88000,1,diabetes,5
0633,310-26-3244,34,87000,0,asthma,0
0580,724-26-5403,57,62000,1,diabetes,3
0152,873-46-2470,56,85000,0,high blood pressure,0
0334,635-31-7274,56,71000,1,high blood pressure,6
0847,741-57-2457,19,90000,0,none,0
0989,586-83-5426,49,60000,0,high blood pressure,0
0289,221-30-2335,22,42000,1,none,4
0300,166-22-5206,56,89000,1,none,6
0868,341-43-0015,22,98000,0,diabetes,0
0028,845-60-8633,38,96000,0,none,0
0552,048-12-6330,39,69000,1,none,6
0836,535-22-3350,21,82000,1,none,4
0866,275-36-8520,20,58000,1,diabetes,5
0719,768-67-6535,58,50000,1,diabetes,7
0913,501-22-5580,26,43000,1,none,4
0173,725-22-0557,35,52000,0,none,0
0076,118-55-6754,36,52000,0,none,0
0634,176-78-8288,29,81000,1,none,7
0327,655-51-1144,32,96000,0,asthma,0
0794,512-82-1205,34,45000,0,none,0
0474,312-14-6487,44,73000,1,asthma,6
0884,138-34-2003,29,65000,1,none,3
0167,844-26-1516,47,67000,0,none,0
0625,762-12-2851,48,93000,1,asthma,5
0759,022-52-7551,18,60000,0,none,0
0050,356-76-6650,27,74000,0,diabetes,0
0869,060-41-0074,36,60000,0,none,0
0114,000-60-7855,43,54000,0,asthma,0
0202,873-03-8454,36,85000,1,high blood pressure,6
0813,047-64-2267,57,98000,1,none,4
0384,876-05-3217,33,79000,0,none,0
0873,062-48-1322,45,46000,1,high blood pressure,7
0118,880-64-2524,27,42000,1,high blood pressure,6
0481,763-83-0405,55,101000,0,asthma,0
0278,632-44-8727,53,91000,0,asthma,0
0944,010-40-6184,41,58000,1,high blood pressure,7
0876,528-66-2784,35,82000,0,none,0
0443,222-84-6082,51,103000,1,asthma,5
0985,741-00-1712,33,82000,1,none,3
0235,888-88-6844,32,102000,0,none,0
0400,781-78-7726,44,59000,0,none,0
0760,762-51-5068,54,61000,1,high blood pressure,7
0629,470-67-3438,43,97000,0,high blood pressure,0
0467,541-07-4861,57,96000,1,high blood pressure,5
0416,277-42-6204,24,92000,0,high blood pressure,0
0119,486-36-8486,29,71000,1,asthma,6
0961,870-74-7843,50,55000,1,high blood pressure,7
0544,076-18-2062,19,63000,1,none,5
0940,448-55-4131,43,58000,1,high blood pressure,6
0157,845-56-8256,21,46000,1,none,5
0817,283-50-0134,37,78000,0,high blood pressure,0
0907,176-46-5578,45,78000,0,high blood pressure,0
0179,224-34-3248,47,90000,1,asthma,6
0591,254-33-8530,32,59000,1,none,4
0714,653-85-0866,32,84000,1,diabetes,6
0057,016-87-2210,41,79000,1,asthma,5
0521,613-43-5142,56,91000,0,high blood pressure,0
0457,415-43-3650,42,95000,0,high blood pressure,0
0780,384-51-8738,30,50000,1,none,2
0329,463-77-1267,56,54000,1,diabetes,7
0805,436-88-8500,23,47000,0,diabetes,0
0777,350-66-4057,31,99000,1,none,3
0690,020-12-7335,37,95000,1,none,4
0588,062-76-3572,24,55000,1,high blood pressure,4
0772,321-45-2815,20,80000,0,none,0
0431,318-57-6877,35,78000,0,asthma,0
0038,050-44-2011,18,74000,1,asthma,6
0747,343-56-0410,30,52000,0,diabetes,0
0936,353-76-7007,35,56000,0,none,0
0429,540-55-0387,55,53000,0,asthma,0
0587,378-23-8432,21,68000,1,asthma,6
0269,510-54-5643,30,88000,1,none,6
0382,181-34-5466,20,69000,0,diabetes,0
0352,544-20-8805,30,70000,0,none,0
0133,285-07-5481,49,75000,0,asthma,0
0903,562-06-1855,38,47000,1,high blood pressure,6
0311,747-11-0081,26,54000,0,none,0
0123,685-81-2865,58,83000,0,high blood pressure,0
0452,040-13-1502,56,75000,1,asthma,5
0490,475-02-4216,36,92000,0,high blood pressure,0
0540,732-14-8100,51,102000,0,high blood pressure,0
0734,027-18-6280,25,44000,1,none,7
0769,184-24-8561,48,52000,1,asthma,7
0476,834-75-3355,27,86000,1,none,2
0053,121-26-4163,44,79000,1,diabetes,6
0127,881-76-1344,52,66000,0,asthma,0
0158,556-75-7763,20,82000,0,none,0
0225,268-68-8783,45,45000,1,asthma,3
0803,581-60-7010,55,63000,1,high blood pressure,7
0217,300-01-5162,55,84000,1,asthma,7
0471,273-46-7451,41,44000,1,high blood pressure,7
0210,342-01-0233,18,100000,1,none,4
0575,611-21-2502,51,58000,1,asthma,5
0260,778-30-2556,38,68000,1,diabetes,5
0757,240-23-1257,33,69000,1,none,2
0109,628-54-7330,38,80000,0,none,0
0878,626-48-1827,20,65000,1,none,2
0282,088-57-2073,39,63000,1,none,2
0997,380-50-5157,55,62000,1,diabetes,6
0445,528-87-4171,43,86000,1,high blood pressure,7
0860,230-62-4866,57,97000,1,none,6
0762,704-64-4424,52,93000,0,high blood pressure,0
0550,147-15-7273,39,61000,1,none,2
0548,284-10-7066,23,47000,0,none,0
0249,655-88-5110,31,60000,1,high blood pressure,6
0163,603-64-2163,52,81000,1,high blood pressure,6
0313,345-02-8738,47,82000,1,high blood pressure,6
0013,448-35-0438,31,48000,0,diabetes,0
0070,843-34-7184,28,92000,0,high blood pressure,0
0122,548-18-7842,27,63000,1,asthma,5
0003,202-61-5273,42,63000,1,asthma,5
0982,731-42-7117,20,42000,1,none,3
0991,535-61-2554,29,61000,1,diabetes,6
0958,606-11-6765,31,90000,0,none,0
0415,316-02-2640,43,72000,1,diabetes,5
0865,174-62-3018,38,65000,1,none,2
0598,003-60-6802,23,103000,1,none,5
0800,688-71-1677,54,95000,1,high blood pressure,7
0448,246-08-2485,21,54000,0,none,0
0298,264-06-1152,56,98000,1,asthma,6
0349,525-01-4245,54,96000,1,diabetes,3
0029,370-08-0538,47,84000,1,diabetes,6
0478,248-27-6601,24,48000,0,none,0
0242,756-08-4075,35,84000,0,high blood pressure,0
0170,045-71-6632,53,62000,1,diabetes,6
0963,164-73-5447,50,46000,0,high blood pressure,0
0063,813-20-0665,48,64000,1,asthma,5
0797,312-80-7567,31,82000,0,none,0
0697,773-05-5386,28,54000,1,none,2
0075,305-10-5820,58,99000,1,high blood pressure,4
0949,565-26-1854,34,70000,1,none,7
0510,026-47-7572,56,86000,1,diabetes,7
0899,478-56-8288,40,86000,1,high blood pressure,6
