Id,SSN,Age,Salary,COVID Test Result,Pre-Existing Conditions,Recovery Time
0796,421-53-2407,54.0,"$47,000",yes,asthma,5 weeks
0218,868-71-2410,47.0,"$94,000",yes,none,3 weeks
0241,215-16-2380,36.0,"$60,000",no,none,N/A
0671,812-15-7768,32.0,"$89,000",yes,diabetes,6 weeks
0650,328-02-7786,48.0,"$48,000",yes,diabetes,7 weeks
0571,835-65-5515,41.0,"$94,000",no,high blood pressure,N/A
0504,624-16-3385,27.0,"$51,000",yes,none,4 weeks
0641,488-08-1601,40.0,"$46,000",yes,diabetes,3 weeks
0279,077-35-0218,20.0,"$85,000",yes,diabetes,6 weeks
0361,868-08-6582,40.0,"$45,000",yes,high blood pressure,7 weeks
0776,308-77-0425,47.0,"$90,000",yes,high blood pressure,5 weeks
0250,005-03-2637,32.0,"$50,000",yes,none,2 weeks
0059,070-88-2434,32.0,"$103,000",yes,diabetes,5 weeks
0678,883-31-1801,25.0,"$68,000",yes,high blood pressure,7 weeks
0256,347-16-8156,55.0,"$57,000",yes,diabetes,7 weeks
0546,512-67-6421,38.0,"$50,000",yes,none,7 weeks
0670,323-71-3117,52.0,"$69,000",yes,diabetes,6 weeks
0210,342-01-0233,18.0,"$100,000",yes,none,4 weeks
0012,223-01-1243,39.0,"$43,000",yes,none,2 weeks
0853,144-55-4117,35.0,"$53,000",no,none,N/A
0971,161-63-7861,54.0,"$99,000",yes,asthma,7 weeks
0863,437-27-2705,44.0,"$66,000",no,none,N/A
0903,562-06-1855,38.0,"$47,000",yes,high blood pressure,6 weeks
0854,821-51-4727,48.0,"$88,000",yes,high blood pressure,6 weeks
0864,314-82-6877,19.0,"$100,000",no,asthma,N/A
0629,470-67-3438,43.0,"$97,000",no,high blood pressure,N/A
0665,334-60-2553,42.0,"$48,000",yes,diabetes,6 weeks
0228,534-04-8658,28.0,"$49,000",yes,none,2 weeks
0394,765-53-8276,18.0,"$63,000",yes,none,5 weeks
0315,288-26-8164,55.0,"$64,000",no,diabetes,N/A
0428,320-11-0481,25.0,"$101,000",no,none,N/A
0371,536-17-0306,46.0,"$82,000",no,diabetes,N/A
0705,851-22-7010,45.0,"$63,000",no,none,N/A
0395,315-03-3846,54.0,"$98,000",no,asthma,N/A
0406,716-77-2151,53.0,"$83,000",no,high blood pressure,N/A
0648,312-18-1140,42.0,"$81,000",yes,diabetes,6 weeks
0638,,48.0,"$68,000",yes,high blood pressure,6 weeks
0473,428-56-8067,48.0,"$83,000",yes,asthma,6 weeks
0003,202-61-5273,42.0,"$63,000",yes,asthma,5 weeks
0494,325-70-2477,57.0,"$69,000",yes,high blood pressure,7 weeks
0764,451-32-6430,32.0,"$69,000",yes,none,3 weeks
0584,442-26-7565,55.0,"$97,000",yes,asthma,7 weeks
0043,247-00-5114,53.0,"$58,000",yes,diabetes,7 weeks
0045,354-08-7154,39.0,"$88,000",no,none,N/A
0763,826-04-2728,47.0,"$57,000",yes,high blood pressure,5 weeks
0470,607-45-4257,41.0,"$88,000",no,high blood pressure,N/A
0064,357-25-8674,32.0,"$48,000",yes,none,4 weeks
0505,150-02-4830,34.0,"$88,000",yes,none,4 weeks
0666,884-04-3815,18.0,"$69,000",yes,asthma,7 weeks
0226,041-37-0155,20.0,"$86,000",no,none,N/A
0893,634-88-2701,30.0,"$44,000",yes,none,3 weeks
0797,312-80-7567,31.0,"$82,000",no,none,N/A
0848,382-01-5811,18.0,"$87,000",no,high blood pressure,N/A
0447,865-56-0751,21.0,"$91,000",yes,none,4 weeks
0874,226-66-8851,45.0,"$65,000",yes,diabetes,7 weeks
0400,781-78-7726,44.0,"$59,000",no,none,N/A
0078,043-86-5388,30.0,"$100,000",no,none,N/A
0880,216-35-3636,39.0,"$98,000",yes,none,2 weeks
0766,763-16-2482,29.0,"$93,000",no,none,N/A
0324,808-40-8743,53.0,"$86,000",no,none,N/A
0757,240-23-1257,33.0,"$69,000",yes,none,2 weeks
0423,884-08-2027,51.0,"$49,000",yes,diabetes,7 weeks
0963,164-73-5447,50.0,"$46,000",no,high blood pressure,N/A
0173,725-22-0557,35.0,"$52,000",no,none,N/A
0238,217-42-0123,45.0,"$81,000",no,high blood pressure,N/A
0028,845-60-8633,38.0,"$96,000",no,none,N/A
0110,760-21-1718,20.0,"$100,000",yes,none,4 weeks
0196,826-51-8343,56.0,"$98,000",yes,diabetes,6 weeks
0573,263-61-5817,49.0,"$95,000",yes,diabetes,7 weeks
0781,431-07-6330,42.0,"$69,000",yes,diabetes,6 weeks
0652,374-10-0866,25.0,"$83,000",yes,high blood pressure,7 weeks
0717,206-33-5886,55.0,"$68,000",yes,diabetes,6 weeks
0345,607-76-3780,37.0,"$103,000",no,high blood pressure,N/A
0491,317-21-1673,45.0,,yes,diabetes,5 weeks
0302,420-87-4831,29.0,"$82,000",yes,high blood pressure,7 weeks
0535,388-00-7212,29.0,"$55,000",yes,diabetes,7 weeks
0791,725-30-4276,56.0,"$88,000",yes,diabetes,6 weeks
0363,284-61-8381,45.0,"$99,000",yes,asthma,6 weeks
0635,625-71-0123,47.0,"$53,000",yes,diabetes,6 weeks
0511,027-14-3272,53.0,"$103,000",yes,diabetes,7 weeks
0412,415-22-5860,48.0,"$93,000",yes,asthma,6 weeks
0647,875-77-5664,35.0,"$42,000",yes,asthma,3 weeks
0592,742-60-0083,55.0,"$90,000",yes,asthma,6 weeks
0433,856-88-8136,27.0,"$42,000",no,none,N/A
0934,601-67-5344,47.0,"$89,000",yes,diabetes,4 weeks
0011,570-67-3637,48.0,"$44,000",no,,N/A
0788,325-57-5735,44.0,"$60,000",yes,,4 weeks
0731,755-55-5630,19.0,"$80,000",no,none,N/A
0534,338-83-7748,57.0,"$58,000",yes,high blood pressure,4 weeks
0143,343-68-8152,27.0,"$70,000",yes,none,7 weeks
0436,654-45-0186,43.0,"$99,000",yes,none,2 weeks
0767,518-46-1088,26.0,"$92,000",no,asthma,N/A
0898,575-24-5404,21.0,"$45,000",no,none,N/A
0190,340-70-2620,41.0,"$57,000",yes,high blood pressure,4 weeks
0236,371-75-8750,20.0,"$83,000",yes,none,4 weeks
0471,273-46-7451,41.0,"$44,000",yes,high blood pressure,7 weeks
0735,730-43-3632,54.0,"$57,000",no,high blood pressure,N/A
0075,305-10-5820,58.0,"$99,000",yes,high blood pressure,4 weeks
0263,603-32-5271,49.0,"$81,000",yes,high blood pressure,6 weeks
0119,486-36-8486,29.0,"$71,000",yes,asthma,6 weeks
0351,443-44-6482,55.0,"$71,000",no,high blood pressure,N/A
0445,528-87-4171,43.0,"$86,000",yes,high blood pressure,7 weeks
0016,026-15-4240,18.0,"$95,000",yes,diabetes,7 weeks
0977,811-40-8857,57.0,"$45,000",no,diabetes,N/A
0430,556-17-0700,26.0,"$56,000",no,none,N/A
0166,368-18-6407,37.0,"$92,000",yes,none,2 weeks
,154-18-4148,32.0,"$92,000",yes,none,6 weeks
0812,087-70-7574,56.0,,yes,diabetes,3 weeks
0005,874-54-5677,37.0,"$68,000",yes,none,7 weeks
0857,725-42-1572,47.0,"$42,000",yes,asthma,7 weeks
0725,862-20-6221,56.0,"$48,000",yes,asthma,7 weeks
0102,527-50-0844,23.0,"$90,000",no,high blood pressure,N/A
0779,026-57-5870,40.0,"$74,000",no,asthma,N/A
0846,468-81-6021,47.0,"$56,000",yes,none,7 weeks
0913,501-22-5580,26.0,"$43,000",yes,none,4 weeks
0726,668-51-5056,40.0,"$87,000",no,asthma,N/A
0810,010-73-5875,37.0,"$83,000",yes,none,2 weeks
0569,570-65-6077,19.0,"$67,000",yes,none,2 weeks
0790,237-75-2444,25.0,"$46,000",no,none,N/A
0860,230-62-4866,57.0,"$97,000",yes,none,6 weeks
0910,601-58-4633,58.0,"$63,000",yes,asthma,4 weeks
0296,052-78-3587,53.0,"$85,000",no,asthma,N/A
0397,611-55-1016,24.0,"$50,000",no,none,N/A
0344,214-05-1283,38.0,"$51,000",no,high blood pressure,N/A
0309,132-65-6653,30.0,"$96,000",yes,none,4 weeks
0425,242-77-4125,24.0,"$42,000",yes,none,4 weeks
0700,282-37-0846,39.0,"$61,000",yes,none,4 weeks
0460,776-54-1036,33.0,"$53,000",yes,none,4 weeks
0009,517-03-3030,44.0,"$101,000",no,high blood pressure,N/A
0465,100-67-0247,45.0,"$95,000",yes,none,6 weeks
0752,380-50-3184,35.0,"$82,000",yes,diabetes,3 weeks
0866,275-36-8520,20.0,"$58,000",yes,diabetes,5 weeks
0022,676-30-3200,41.0,"$66,000",yes,high blood pressure,3 weeks
0456,331-24-3230,28.0,"$55,000",no,none,N/A
0656,357-48-0165,39.0,"$81,000",yes,none,3 weeks
0707,222-17-4237,21.0,"$61,000",yes,none,3 weeks
,077-13-8221,21.0,"$91,000",no,none,N/A
0897,532-50-6274,40.0,"$87,000",yes,none,4 weeks
0306,443-21-1684,45.0,"$93,000",yes,asthma,6 weeks
0905,676-20-4650,35.0,"$88,000",no,none,N/A
0964,204-63-1354,29.0,"$78,000",yes,none,7 weeks
0646,065-84-5847,46.0,"$79,000",no,asthma,N/A
0736,242-53-1552,57.0,"$89,000",yes,diabetes,7 weeks
0170,045-71-6632,53.0,"$62,000",yes,diabetes,6 weeks
0041,735-32-6376,42.0,"$49,000",yes,diabetes,6 weeks
0959,454-80-7844,51.0,"$102,000",yes,diabetes,6 weeks
0139,114-35-6663,33.0,"$89,000",yes,none,5 weeks
0242,756-08-4075,35.0,"$84,000",no,high blood pressure,N/A
0481,763-83-0405,55.0,"$101,000",no,asthma,N/A
0140,280-17-2811,29.0,"$47,000",no,none,N/A
0526,510-20-3516,44.0,"$55,000",yes,asthma,6 weeks
0202,873-03-8454,36.0,"$85,000",yes,high blood pressure,6 weeks
0264,680-60-2102,19.0,"$71,000",no,diabetes,N/A
0870,563-70-7420,18.0,"$51,000",yes,asthma,3 weeks
0079,511-31-3116,36.0,"$89,000",yes,none,2 weeks
0751,568-84-4775,18.0,"$86,000",no,none,N/A
0786,158-26-4812,32.0,"$53,000",no,none,N/A
0418,410-75-0851,54.0,"$96,000",no,asthma,N/A
0089,445-50-8624,58.0,"$53,000",yes,asthma,3 weeks
0044,536-46-0481,34.0,"$64,000",no,none,N/A
0975,147-02-8041,55.0,"$100,000",yes,asthma,6 weeks
0339,701-57-2754,37.0,"$50,000",no,none,N/A
0972,473-88-6065,29.0,"$60,000",yes,none,2 weeks
0153,236-40-1042,18.0,"$62,000",no,none,N/A
0298,264-06-1152,56.0,"$98,000",yes,asthma,6 weeks
0611,018-37-5084,20.0,"$53,000",yes,none,5 weeks
0808,822-80-8113,40.0,"$89,000",yes,asthma,6 weeks
0463,268-55-7236,40.0,"$73,000",yes,asthma,3 weeks
0594,152-68-7162,44.0,"$93,000",yes,diabetes,3 weeks
0603,470-50-0388,51.0,"$86,000",yes,diabetes,5 weeks
0814,313-02-2867,34.0,"$47,000",no,high blood pressure,N/A
0839,618-38-8758,46.0,"$77,000",yes,high blood pressure,6 weeks
0748,112-36-6643,42.0,"$68,000",yes,asthma,7 weeks
0909,404-77-5313,55.0,"$82,000",yes,high blood pressure,6 weeks
0765,576-04-0722,50.0,"$90,000",no,none,N/A
0531,738-08-6532,45.0,"$93,000",yes,high blood pressure,4 weeks
0980,036-82-5123,22.0,"$102,000",yes,none,6 weeks
0158,556-75-7763,20.0,"$82,000",no,none,N/A
0973,346-07-1230,28.0,"$59,000",no,none,N/A
0325,018-46-3127,29.0,"$84,000",no,none,N/A
0287,241-05-7752,52.0,"$84,000",yes,none,2 weeks
0579,784-35-4675,39.0,"$70,000",yes,none,4 weeks
0204,756-68-5786,21.0,"$69,000",yes,none,6 weeks
0632,582-20-1237,21.0,"$59,000",yes,none,4 weeks
0727,510-64-0070,41.0,"$60,000",yes,none,2 weeks
0063,813-20-0665,48.0,"$64,000",yes,asthma,5 weeks
0093,187-58-6367,18.0,"$74,000",no,none,N/A
0837,175-86-6785,26.0,"$46,000",no,diabetes,N/A
0459,373-87-8466,53.0,"$84,000",yes,asthma,6 weeks
0855,236-15-5258,54.0,"$88,000",yes,diabetes,7 weeks
0793,382-13-7582,58.0,"$61,000",no,diabetes,N/A
0274,117-55-5222,36.0,"$75,000",yes,none,3 weeks
0065,364-52-0107,30.0,"$56,000",no,none,N/A
0772,321-45-2815,20.0,"$80,000",no,none,N/A
0253,641-86-3328,24.0,"$92,000",no,diabetes,N/A
0881,365-16-4088,40.0,"$98,000",yes,asthma,7 weeks
0702,825-47-4027,29.0,"$95,000",no,none,N/A
0685,007-14-1654,20.0,"$71,000",no,none,N/A
0007,214-46-2211,38.0,"$58,000",no,none,N/A
0076,118-55-6754,36.0,"$52,000",no,none,N/A
0260,778-30-2556,38.0,"$68,000",yes,diabetes,5 weeks
0699,157-35-8147,56.0,"$101,000",yes,high blood pressure,7 weeks
0212,882-83-2217,28.0,"$73,000",no,none,N/A
0393,006-81-7008,25.0,"$59,000",no,none,N/A
0284,181-51-7268,20.0,"$82,000",yes,none,5 weeks
0071,181-75-0368,23.0,"$49,000",no,none,N/A
0771,427-70-1105,23.0,"$103,000",no,none,N/A
0677,160-30-0550,28.0,"$69,000",no,high blood pressure,N/A
0882,824-78-0014,18.0,"$55,000",no,high blood pressure,N/A
0341,452-64-0136,21.0,"$92,000",no,none,N/A
0013,448-35-0438,31.0,"$48,000",no,diabetes,N/A
,083-43-1213,42.0,"$63,000",no,diabetes,N/A
0396,301-30-6818,21.0,"$93,000",yes,none,2 weeks
0211,511-48-2374,34.0,"$50,000",yes,none,2 weeks
0931,181-06-2857,23.0,"$96,000",yes,none,7 weeks
0834,784-16-3362,46.0,"$93,000",no,diabetes,N/A
0112,473-27-4525,40.0,"$93,000",yes,diabetes,3 weeks
0122,548-18-7842,27.0,"$63,000",yes,asthma,5 weeks
0755,372-38-7615,37.0,"$45,000",no,none,N/A
0775,520-24-4760,30.0,"$44,000",yes,none,5 weeks
0152,873-46-2470,56.0,"$85,000",no,high blood pressure,N/A
0151,222-74-7085,58.0,"$45,000",no,none,N/A
0738,403-81-0644,31.0,"$43,000",yes,diabetes,6 weeks
0619,367-17-8222,21.0,"$95,000",yes,none,2 weeks
0545,842-41-8357,31.0,"$59,000",yes,none,5 weeks
0807,121-22-5254,21.0,"$67,000",yes,none,2 weeks
0968,376-24-8431,36.0,"$46,000",no,high blood pressure,N/A
0060,608-55-2645,49.0,"$87,000",yes,diabetes,5 weeks
0375,324-85-7634,24.0,"$96,000",no,none,N/A
0392,808-85-0263,23.0,"$93,000",no,none,N/A
0290,277-54-8701,23.0,"$55,000",yes,none,4 weeks
0602,571-50-2305,53.0,"$71,000",,diabetes,7 weeks
0701,474-22-6047,55.0,"$57,000",yes,diabetes,7 weeks
0133,285-07-5481,49.0,"$75,000",no,asthma,N/A
0002,520-07-1581,30.0,"$98,000",no,none,N/A
0877,,39.0,"$80,000",yes,none,2 weeks
0585,261-68-5437,36.0,"$102,000",yes,high blood pressure,7 weeks
0813,047-64-2267,57.0,"$98,000",yes,none,4 weeks
0362,646-77-2012,51.0,"$61,000",yes,diabetes,7 weeks
0829,334-73-2554,19.0,"$89,000",yes,asthma,3 weeks
0798,636-28-7748,26.0,"$80,000",yes,none,5 weeks
0265,507-05-2478,51.0,"$52,000",yes,asthma,3 weeks
0319,531-23-0701,31.0,"$72,000",no,asthma,N/A
0249,655-88-5110,31.0,"$60,000",yes,high blood pressure,6 weeks
0040,373-70-6846,44.0,"$76,000",no,diabetes,N/A
0251,787-07-7715,30.0,"$52,000",no,high blood pressure,N/A
0758,237-02-8836,39.0,"$63,000",no,none,N/A
0311,747-11-0081,26.0,"$54,000",no,none,N/A
0976,137-73-3260,19.0,"$62,000",no,none,N/A
0422,532-08-2247,20.0,"$100,000",yes,diabetes,4 weeks
0722,533-35-8302,33.0,"$64,000",no,none,N/A
0984,320-16-3242,50.0,"$98,000",no,asthma,N/A
0194,004-05-0210,30.0,"$101,000",no,none,N/A
0039,670-51-5302,18.0,"$57,000",no,none,N/A
0230,682-21-4366,46.0,"$67,000",no,diabetes,N/A
0713,863-41-8762,49.0,"$66,000",yes,diabetes,4 weeks
0331,458-13-8147,55.0,"$88,000",yes,asthma,7 weeks
0209,333-08-6051,19.0,"$48,000",yes,asthma,3 weeks
0753,276-50-5383,49.0,"$72,000",yes,diabetes,7 weeks
0283,072-05-4132,46.0,"$91,000",yes,diabetes,7 weeks
0052,758-28-0428,27.0,"$78,000",no,asthma,N/A
0988,453-30-1755,26.0,"$99,000",yes,none,2 weeks
0732,022-32-3225,34.0,"$76,000",no,high blood pressure,N/A
0018,886-82-3344,44.0,"$49,000",yes,high blood pressure,5 weeks
0405,088-70-5233,55.0,"$86,000",yes,high blood pressure,6 weeks
0197,303-08-2363,24.0,"$50,000",no,none,N/A
0915,063-55-6416,57.0,"$86,000",yes,diabetes,6 weeks
0952,242-54-4155,,"$51,000",yes,high blood pressure,5 weeks
0493,125-23-2325,24.0,"$80,000",yes,none,2 weeks
0706,643-33-2103,29.0,"$60,000",no,asthma,N/A
0105,473-75-1423,47.0,"$70,000",yes,high blood pressure,7 weeks
0637,754-12-1383,45.0,"$91,000",yes,diabetes,3 weeks
0134,715-04-6671,18.0,"$76,000",yes,none,2 weeks
0280,320-44-6834,21.0,"$92,000",yes,diabetes,6 weeks
0778,346-72-6323,43.0,"$96,000",yes,asthma,7 weeks
0135,165-35-5240,24.0,"$56,000",yes,none,2 weeks
0777,350-66-4057,31.0,"$99,000",yes,none,3 weeks
0645,482-18-0841,56.0,"$72,000",no,asthma,N/A
0092,360-01-5288,50.0,"$49,000",yes,asthma,5 weeks
0201,182-37-2547,,"$81,000",no,asthma,N/A
0916,780-03-2102,50.0,"$69,000",no,high blood pressure,N/A
0920,310-86-4126,57.0,"$59,000",no,high blood pressure,N/A
0360,245-26-2853,32.0,"$65,000",yes,none,4 weeks
0346,438-81-0481,27.0,"$88,000",no,none,N/A
0627,108-81-3640,44.0,"$74,000",no,diabetes,N/A
0227,022-73-7048,30.0,"$76,000",no,none,N/A
0883,171-50-2881,33.0,"$76,000",no,none,N/A
0559,821-33-5607,47.0,"$59,000",no,high blood pressure,N/A
0828,626-70-8037,37.0,"$80,000",no,high blood pressure,N/A
0554,361-20-6064,21.0,"$86,000",yes,none,6 weeks
0037,714-34-0607,52.0,"$87,000",yes,asthma,7 weeks
0640,683-18-0867,35.0,"$57,000",no,none,N/A
0161,440-47-1644,56.0,"$88,000",no,diabetes,N/A
0180,514-02-8644,22.0,"$47,000",no,none,N/A
0289,221-30-2335,22.0,"$42,000",yes,none,4 weeks
0020,115-53-1827,45.0,"$87,000",yes,high blood pressure,5 weeks
0672,200-16-4617,22.0,"$51,000",yes,none,3 weeks
0364,700-86-8023,46.0,"$50,000",yes,high blood pressure,7 weeks
0125,581-62-0715,46.0,"$57,000",yes,diabetes,6 weeks
0057,016-87-2210,41.0,"$79,000",yes,asthma,5 weeks
